symbol,date,period,eps,src
SPA,2024-03-31,2024Q1,0.058,yahoo_income
SPACK,2025-06-30,2025Q2,0.003,yahoo_income
SPACK,2025-03-31,2025Q1,0.03,yahoo_income
SPACK,2024-09-30,2024Q3,0.088,yahoo_income
SPACK,2024-06-30,2024Q2,0.043,yahoo_income
SPACK,2024-03-31,2024Q1,0.046,yahoo_income
SPALI,2025-06-30,2025Q2,0.57,yahoo_income
SPALI,2025-03-31,2025Q1,0.21,yahoo_income
SPALI,2024-09-30,2024Q3,1.02,yahoo_income
SPALI,2024-06-30,2024Q2,0.82,yahoo_income
SPALI,2024-03-31,2024Q1,0.31,yahoo_income
SPC,2025-06-30,2025Q2,2.51,yahoo_income
SPC,2025-03-31,2025Q1,2.04,yahoo_income
SPC,2024-09-30,2024Q3,1.3,yahoo_income
SPC,2024-06-30,2024Q2,3.2,yahoo_income
SPC,2024-03-31,2024Q1,1.7,yahoo_income
SPCG,2025-06-30,2025Q2,0.09,yahoo_income
SPCG,2025-03-31,2025Q1,0.13,yahoo_income
SPCG,2024-09-30,2024Q3,0.09,yahoo_income
SPCG,2024-06-30,2024Q2,0.16,yahoo_income
SPCG,2024-03-31,2024Q1,0.31,yahoo_income
SPG,2025-06-30,2025Q2,0.28,yahoo_income
SPG,2025-03-31,2025Q1,0.28,yahoo_income
SPG,2024-09-30,2024Q3,0.15,yahoo_income
SPG,2024-06-30,2024Q2,0.19,yahoo_income
SPG,2024-03-31,2024Q1,0.25,yahoo_income
SPI,2025-06-30,2025Q2,0.45,yahoo_income
SPI,2025-03-31,2025Q1,1.56,yahoo_income
SPI,2024-09-30,2024Q3,0.586667,yahoo_income
SPI,2024-06-30,2024Q2,1.79,yahoo_income
SPI,2024-03-31,2024Q1,0.646667,yahoo_income
SPRC,2025-06-30,2025Q2,-0.19,yahoo_income
SPRC,2025-03-31,2025Q1,0.16,yahoo_income
SPRC,2024-09-30,2024Q3,-0.51,yahoo_income
SPRC,2024-06-30,2024Q2,0.08,yahoo_income
SPRC,2024-03-31,2024Q1,0.91,yahoo_income
SPREME,2025-06-30,2025Q2,0.04,yahoo_income
SPREME,2025-03-31,2025Q1,0.03,yahoo_income
SPREME,2024-09-30,2024Q3,0.09,yahoo_income
SPREME,2024-06-30,2024Q2,0.04,yahoo_income
SPREME,2024-03-31,2024Q1,0.027692,yahoo_income
SPRIME,2025-06-30,2025Q2,0.127409,yahoo_income
SPRIME,2025-03-31,2025Q1,0.130854,yahoo_income
SPRIME,2024-09-30,2024Q3,0.146849,yahoo_income
SPRIME,2024-06-30,2024Q2,0.13711,yahoo_income
SPRIME,2024-03-31,2024Q1,0.144488,yahoo_income
SPVI,2025-06-30,2025Q2,0.05,yahoo_income
SPVI,2025-03-31,2025Q1,0.05,yahoo_income
SPVI,2024-09-30,2024Q3,0.01,yahoo_income
SPVI,2024-06-30,2024Q2,0.04,yahoo_income
SPVI,2024-03-31,2024Q1,0.03,yahoo_income
SQ,2025-06-30,2025Q2,-0.05,yahoo_income
SQ,2025-03-31,2025Q1,0.01,yahoo_income
SQ,2024-09-30,2024Q3,-0.11,yahoo_income
SQ,2024-06-30,2024Q2,-0.02,yahoo_income
SQ,2024-03-31,2024Q1,0.04,yahoo_income
SR,2025-06-30,2025Q2,-0.0222,yahoo_income
SR,2025-03-31,2025Q1,-0.0201,yahoo_income
SR,2024-09-30,2024Q3,-0.0054,yahoo_income
SR,2024-06-30,2024Q2,0.0307,yahoo_income
SR,2024-03-31,2024Q1,-0.0564,yahoo_income
SRICHA,2025-06-30,2025Q2,-0.01,yahoo_income
SRICHA,2025-03-31,2025Q1,-0.26,yahoo_income
SRICHA,2024-09-30,2024Q3,-2.4,yahoo_income
SRICHA,2024-06-30,2024Q2,-0.4,yahoo_income
SRICHA,2024-03-31,2024Q1,0.96,yahoo_income
SRIPANWA,2025-06-30,2025Q2,0.206225,yahoo_income
SRIPANWA,2025-03-31,2025Q1,0.208325,yahoo_income
SRIPANWA,2024-09-30,2024Q3,0.312505,yahoo_income
SRIPANWA,2024-06-30,2024Q2,-0.427225,yahoo_income
SRIPANWA,2024-03-31,2024Q1,0.170096,yahoo_income
SRS,2025-06-30,2025Q2,0.01,yahoo_income
SRS,2025-03-31,2025Q1,-0.14,yahoo_income
SRS,2024-09-30,2024Q3,0.08,yahoo_income
SRS,2024-06-30,2024Q2,0.11,yahoo_income
SRS,2024-03-31,2024Q1,-0.02,yahoo_income
SSF,2025-06-30,2025Q2,0.22,yahoo_income
SSF,2025-03-31,2025Q1,0.12,yahoo_income
SSF,2024-09-30,2024Q3,0.17,yahoo_income
SSF,2024-06-30,2024Q2,0.18,yahoo_income
SSF,2024-03-31,2024Q1,0.13,yahoo_income
SSP,2025-06-30,2025Q2,-0.011,yahoo_income
SSP,2025-03-31,2025Q1,0.1866,yahoo_income
SSP,2024-09-30,2024Q3,0.0885,yahoo_income
SSP,2024-06-30,2024Q2,0.0951,yahoo_income
SSP,2024-03-31,2024Q1,0.1533,yahoo_income
SSSC,2025-06-30,2025Q2,0.05,yahoo_income
SSSC,2025-03-31,2025Q1,0.09,yahoo_income
SSSC,2024-09-30,2024Q3,0.11,yahoo_income
SSSC,2024-06-30,2024Q2,0.06,yahoo_income
SSSC,2024-03-31,2024Q1,0.04,yahoo_income
SST,2025-06-30,2025Q2,-0.149,yahoo_income
SST,2025-03-31,2025Q1,-0.06,yahoo_income
SST,2024-09-30,2024Q3,-0.18,yahoo_income
SST,2024-06-30,2024Q2,-0.095,yahoo_income
SST,2024-03-31,2024Q1,-0.13,yahoo_income
SSTRT,2025-06-30,2025Q2,0.05209,yahoo_income
SSTRT,2025-03-31,2025Q1,0.151201,yahoo_income
SSTRT,2024-09-30,2024Q3,0.152556,yahoo_income
SSTRT,2024-06-30,2024Q2,0.034559,yahoo_income
SSTRT,2024-03-31,2024Q1,0.149516,yahoo_income
STA,2025-09-30,2025Q3,-0.55,yahoo_income
STA,2025-06-30,2025Q2,-0.51,yahoo_income
STA,2025-03-31,2025Q1,0.45,yahoo_income
STA,2024-09-30,2024Q3,0.34,yahoo_income
STA,2024-06-30,2024Q2,0.41,yahoo_income
STANLY,2025-06-30,2025Q2,4.82,yahoo_income
STANLY,2024-12-31,2024Q4,4.05,yahoo_income
STANLY,2024-09-30,2024Q3,4.27,yahoo_income
STANLY,2024-06-30,2024Q2,4.02,yahoo_income
STARM,2025-06-30,2025Q2,0.03,yahoo_income
STARM,2025-03-31,2025Q1,0.02,yahoo_income
STARM,2024-09-30,2024Q3,0.02,yahoo_income
STARM,2024-06-30,2024Q2,0.02,yahoo_income
STARM,2024-03-31,2024Q1,0.02,yahoo_income
STC,2025-06-30,2025Q2,-0.0089,yahoo_income
STC,2025-03-31,2025Q1,0.002,yahoo_income
STC,2024-09-30,2024Q3,0.0114,yahoo_income
STC,2024-06-30,2024Q2,0.0029,yahoo_income
STC,2024-03-31,2024Q1,-0.004,yahoo_income
STECH,2025-06-30,2025Q2,0.04,yahoo_income
STECH,2025-03-31,2025Q1,0.1,yahoo_income
STECH,2024-09-30,2024Q3,0.05,yahoo_income
STECH,2024-06-30,2024Q2,0.04,yahoo_income
STECH,2024-03-31,2024Q1,0.05,yahoo_income
STECON,2025-06-30,2025Q2,0.34,yahoo_income
STECON,2025-03-31,2025Q1,0.22,yahoo_income
STECON,2024-09-30,2024Q3,-0.00486,yahoo_income
STECON,2024-06-30,2024Q2,0.015983,yahoo_income
STECON,2024-03-31,2024Q1,0.007568,yahoo_income
STELLA,2025-06-30,2025Q2,-0.007,yahoo_income
STELLA,2025-03-31,2025Q1,-0.015,yahoo_income
STELLA,2024-09-30,2024Q3,-0.007,yahoo_income
STELLA,2024-06-30,2024Q2,-0.02,yahoo_income
STELLA,2024-03-31,2024Q1,-0.01,yahoo_income
STGT,2025-09-30,2025Q3,-0.04,yahoo_income
STGT,2025-06-30,2025Q2,0.03,yahoo_income
STGT,2025-03-31,2025Q1,0.15,yahoo_income
STGT,2024-09-30,2024Q3,-0.03,yahoo_income
STGT,2024-06-30,2024Q2,0.13,yahoo_income
STI,2025-06-30,2025Q2,0.01,yahoo_income
STI,2025-03-31,2025Q1,0.01,yahoo_income
STI,2024-12-31,2024Q4,0.01,yahoo_income
STI,2024-06-30,2024Q2,0.02,yahoo_income
STI,2024-03-31,2024Q1,0.020274,yahoo_income
STOWER,2025-06-30,2025Q2,-0.0035,yahoo_income
STOWER,2025-03-31,2025Q1,-0.0039,yahoo_income
STOWER,2024-09-30,2024Q3,0.0003,yahoo_income
STOWER,2024-06-30,2024Q2,-0.0079,yahoo_income
STOWER,2024-03-31,2024Q1,-0.0063,yahoo_income
STP,2025-06-30,2025Q2,0.49,yahoo_income
STP,2025-03-31,2025Q1,0.44,yahoo_income
STP,2024-09-30,2024Q3,0.4,yahoo_income
STP,2024-06-30,2024Q2,0.36,yahoo_income
STP,2024-03-31,2024Q1,0.38,yahoo_income
STPI,2025-06-30,2025Q2,0.046,yahoo_income
STPI,2025-03-31,2025Q1,0.07,yahoo_income
STPI,2024-09-30,2024Q3,-0.142,yahoo_income
STPI,2024-06-30,2024Q2,0.019,yahoo_income
STPI,2024-03-31,2024Q1,0.13,yahoo_income
STX,2025-06-30,2025Q2,0.01,yahoo_income
STX,2025-03-31,2025Q1,0.13,yahoo_income
STX,2024-09-30,2024Q3,0.06,yahoo_income
STX,2024-06-30,2024Q2,0.05,yahoo_income
STX,2024-03-31,2024Q1,0.036481,yahoo_income
SUC,2025-06-30,2025Q2,3.22,yahoo_income
SUC,2025-03-31,2025Q1,0.96,yahoo_income
SUC,2024-09-30,2024Q3,1.19,yahoo_income
SUC,2024-06-30,2024Q2,1.85,yahoo_income
SUC,2024-03-31,2024Q1,0.94,yahoo_income
SUN,2025-06-30,2025Q2,0.11,yahoo_income
SUN,2025-03-31,2025Q1,0.06,yahoo_income
SUN,2024-09-30,2024Q3,0.18,yahoo_income
SUN,2024-06-30,2024Q2,0.08,yahoo_income
SUN,2024-03-31,2024Q1,0.09,yahoo_income
SUPER,2025-06-30,2025Q2,-0.0262,yahoo_income
SUPER,2025-03-31,2025Q1,0.0059,yahoo_income
SUPER,2024-09-30,2024Q3,0.0781,yahoo_income
SUPER,2024-06-30,2024Q2,-0.0112,yahoo_income
SUPER,2024-03-31,2024Q1,0.007,yahoo_income
SUSCO,2025-06-30,2025Q2,0.01,yahoo_income
SUSCO,2025-03-31,2025Q1,0.09,yahoo_income
SUSCO,2024-09-30,2024Q3,0.06,yahoo_income
SUSCO,2024-06-30,2024Q2,0.05,yahoo_income
SUSCO,2024-03-31,2024Q1,0.07,yahoo_income
SUTHA,2025-06-30,2025Q2,0.05,yahoo_income
SUTHA,2025-03-31,2025Q1,0.08,yahoo_income
SUTHA,2024-09-30,2024Q3,0.03,yahoo_income
SUTHA,2024-06-30,2024Q2,0.05,yahoo_income
SUTHA,2024-03-31,2024Q1,0.12,yahoo_income
SVI,2025-06-30,2025Q2,0.04,yahoo_income
SVI,2025-03-31,2025Q1,0.07,yahoo_income
SVI,2024-09-30,2024Q3,0.08,yahoo_income
SVI,2024-06-30,2024Q2,0.27,yahoo_income
SVI,2024-03-31,2024Q1,0.15,yahoo_income
SVOA,2025-06-30,2025Q2,0.038,yahoo_income
SVOA,2025-03-31,2025Q1,0.051,yahoo_income
SVOA,2024-09-30,2024Q3,-0.103,yahoo_income
SVOA,2024-06-30,2024Q2,0.018,yahoo_income
SVOA,2024-03-31,2024Q1,0.041,yahoo_income
SVR,2025-06-30,2025Q2,-0.03,yahoo_income
SVR,2025-03-31,2025Q1,-0.01,yahoo_income
SVR,2024-09-30,2024Q3,-0.01,yahoo_income
SVR,2024-06-30,2024Q2,0.04,yahoo_income
SVR,2024-03-31,2024Q1,0.02,yahoo_income
SVT,2025-06-30,2025Q2,0.03,yahoo_income
SVT,2025-03-31,2025Q1,0.03,yahoo_income
SVT,2024-09-30,2024Q3,0.03,yahoo_income
SVT,2024-06-30,2024Q2,0.04,yahoo_income
SVT,2024-03-31,2024Q1,0.02,yahoo_income
SWC,2025-06-30,2025Q2,0.07,yahoo_income
SWC,2025-03-31,2025Q1,0.055473,yahoo_income
SWC,2024-09-30,2024Q3,0.07,yahoo_income
SWC,2024-06-30,2024Q2,0.06,yahoo_income
SWC,2024-03-31,2024Q1,0.05,yahoo_income
SYMC,2025-06-30,2025Q2,0.09,yahoo_income
SYMC,2025-03-31,2025Q1,0.12,yahoo_income
SYMC,2024-09-30,2024Q3,0.07,yahoo_income
SYMC,2024-06-30,2024Q2,0.16,yahoo_income
SYMC,2024-03-31,2024Q1,0.15,yahoo_income
SYNEX,2025-06-30,2025Q2,0.22,yahoo_income
SYNEX,2025-03-31,2025Q1,0.22,yahoo_income
SYNEX,2024-09-30,2024Q3,0.2,yahoo_income
SYNEX,2024-06-30,2024Q2,0.19,yahoo_income
SYNEX,2024-03-31,2024Q1,0.18,yahoo_income
SYNTEC,2025-06-30,2025Q2,0.08,yahoo_income
SYNTEC,2025-03-31,2025Q1,0.1,yahoo_income
SYNTEC,2024-09-30,2024Q3,0.08,yahoo_income
SYNTEC,2024-06-30,2024Q2,0.11,yahoo_income
SYNTEC,2024-03-31,2024Q1,0.04,yahoo_income
TACC,2025-06-30,2025Q2,0.13,yahoo_income
TACC,2025-03-31,2025Q1,0.12,yahoo_income
TACC,2024-09-30,2024Q3,0.1,yahoo_income
TACC,2024-06-30,2024Q2,0.11,yahoo_income
TACC,2024-03-31,2024Q1,0.1,yahoo_income
TAE,2025-06-30,2025Q2,-0.023,yahoo_income
TAE,2025-03-31,2025Q1,-0.001,yahoo_income
TAE,2024-09-30,2024Q3,0.009,yahoo_income
TAE,2024-06-30,2024Q2,0.025,yahoo_income
TAE,2024-03-31,2024Q1,-0.004,yahoo_income
TAKUNI,2025-06-30,2025Q2,-0.028,yahoo_income
TAKUNI,2025-03-31,2025Q1,-0.034,yahoo_income
TAKUNI,2024-09-30,2024Q3,-0.104,yahoo_income
TAKUNI,2024-06-30,2024Q2,0.018,yahoo_income
TAKUNI,2024-03-31,2024Q1,0.007,yahoo_income
TAN,2025-06-30,2025Q2,-0.04,yahoo_income
TAN,2025-03-31,2025Q1,0.13,yahoo_income
TAN,2024-09-30,2024Q3,0.09,yahoo_income
TAN,2024-06-30,2024Q2,0.063653,yahoo_income
TAN,2024-03-31,2024Q1,0.2,yahoo_income
TASCO,2025-06-30,2025Q2,0.25,yahoo_income
TASCO,2025-03-31,2025Q1,0.282,yahoo_income
TASCO,2024-09-30,2024Q3,0.47,yahoo_income
TASCO,2024-06-30,2024Q2,0.06,yahoo_income
TASCO,2024-03-31,2024Q1,0.005,yahoo_income
TATG,2025-06-30,2025Q2,0.07,yahoo_income
TATG,2025-03-31,2025Q1,0.033215,yahoo_income
TATG,2024-06-30,2024Q2,0.08758,yahoo_income
TATG,2024-03-31,2024Q1,0.025405,yahoo_income
TBN,2025-06-30,2025Q2,0.01,yahoo_income
TBN,2025-03-31,2025Q1,0.09,yahoo_income
TBN,2024-09-30,2024Q3,0.13,yahoo_income
TBN,2024-06-30,2024Q2,0.14,yahoo_income
TBN,2024-03-31,2024Q1,0.08,yahoo_income
TC,2025-06-30,2025Q2,0.14,yahoo_income
TC,2025-03-31,2025Q1,0.19,yahoo_income
TC,2024-09-30,2024Q3,0.17,yahoo_income
TC,2024-06-30,2024Q2,0.39,yahoo_income
TC,2024-03-31,2024Q1,0.22,yahoo_income
TCAP,2025-06-30,2025Q2,1.97,yahoo_income
TCAP,2025-03-31,2025Q1,1.63,yahoo_income
TCAP,2024-09-30,2024Q3,1.55,yahoo_income
TCAP,2024-06-30,2024Q2,1.78,yahoo_income
TCAP,2024-03-31,2024Q1,1.63,yahoo_income
TCC,2025-06-30,2025Q2,0.0023,yahoo_income
TCC,2025-03-31,2025Q1,0.0073,yahoo_income
TCC,2024-09-30,2024Q3,0.0022,yahoo_income
TCC,2024-06-30,2024Q2,-0.0013,yahoo_income
TCC,2024-03-31,2024Q1,0.0045,yahoo_income
TCJ,2025-06-30,2025Q2,-0.05,yahoo_income
TCJ,2025-03-31,2025Q1,-0.15,yahoo_income
TCJ,2024-09-30,2024Q3,0.09,yahoo_income
TCJ,2024-06-30,2024Q2,-0.07,yahoo_income
TCJ,2024-03-31,2024Q1,0.15,yahoo_income
TCMC,2025-06-30,2025Q2,-0.27,yahoo_income
TCMC,2025-03-31,2025Q1,-0.09,yahoo_income
TCMC,2024-09-30,2024Q3,-0.06,yahoo_income
TCMC,2024-06-30,2024Q2,-0.13,yahoo_income
TCMC,2024-03-31,2024Q1,-0.1,yahoo_income
TCOAT,2025-06-30,2025Q2,0.47,yahoo_income
TCOAT,2025-03-31,2025Q1,-0.29,yahoo_income
TCOAT,2024-09-30,2024Q3,0.36,yahoo_income
TCOAT,2024-06-30,2024Q2,0.3,yahoo_income
TCOAT,2024-03-31,2024Q1,0.41,yahoo_income
TEAM,2025-06-30,2025Q2,0.046,yahoo_income
TEAM,2025-03-31,2025Q1,0.073,yahoo_income
TEAM,2024-09-30,2024Q3,0.024,yahoo_income
TEAM,2024-06-30,2024Q2,0.082,yahoo_income
TEAM,2024-03-31,2024Q1,0.121,yahoo_income
TEAMG,2025-06-30,2025Q2,0.06,yahoo_income
TEAMG,2025-03-31,2025Q1,0.06,yahoo_income
TEAMG,2024-09-30,2024Q3,0.03,yahoo_income
TEAMG,2024-06-30,2024Q2,0.03,yahoo_income
TEAMG,2024-03-31,2024Q1,0.05,yahoo_income
TEGH,2025-06-30,2025Q2,0.196,yahoo_income
TEGH,2025-03-31,2025Q1,0.163,yahoo_income
TEGH,2024-09-30,2024Q3,0.203,yahoo_income
TEGH,2024-06-30,2024Q2,0.093,yahoo_income
TEGH,2024-03-31,2024Q1,0.059,yahoo_income
TEKA,2025-06-30,2025Q2,0.07,yahoo_income
TEKA,2025-03-31,2025Q1,0.01,yahoo_income
TEKA,2024-09-30,2024Q3,0.06,yahoo_income
TEKA,2024-06-30,2024Q2,0.16,yahoo_income
TEKA,2024-03-31,2024Q1,0.14,yahoo_income
TERA,2025-06-30,2025Q2,0.0,yahoo_income
TERA,2025-03-31,2025Q1,0.0,yahoo_income
TERA,2024-09-30,2024Q3,0.04,yahoo_income
TERA,2024-06-30,2024Q2,0.03,yahoo_income
TERA,2024-03-31,2024Q1,0.019092,yahoo_income
TFG,2025-06-30,2025Q2,0.44,yahoo_income
TFG,2025-03-31,2025Q1,0.35,yahoo_income
TFG,2024-09-30,2024Q3,0.22,yahoo_income
TFG,2024-06-30,2024Q2,0.14,yahoo_income
TFG,2024-03-31,2024Q1,0.03,yahoo_income
TFI,2025-06-30,2025Q2,-0.003,yahoo_income
TFI,2025-03-31,2025Q1,-0.004,yahoo_income
TFI,2024-09-30,2024Q3,-0.004,yahoo_income
TFI,2024-06-30,2024Q2,-0.005,yahoo_income
TFI,2024-03-31,2024Q1,-0.005,yahoo_income
TFM,2025-06-30,2025Q2,0.19,yahoo_income
TFM,2025-03-31,2025Q1,0.065,yahoo_income
TFM,2024-09-30,2024Q3,0.15,yahoo_income
TFM,2024-06-30,2024Q2,0.13,yahoo_income
TFM,2024-03-31,2024Q1,0.05,yahoo_income
TFMAMA,2025-06-30,2025Q2,2.84,yahoo_income
TFMAMA,2025-03-31,2025Q1,2.98,yahoo_income
TFMAMA,2024-09-30,2024Q3,3.18,yahoo_income
TFMAMA,2024-06-30,2024Q2,3.32,yahoo_income
TFMAMA,2024-03-31,2024Q1,3.47,yahoo_income
TGE,2025-06-30,2025Q2,0.03,yahoo_income
TGE,2025-03-31,2025Q1,0.02,yahoo_income
TGE,2024-09-30,2024Q3,0.03,yahoo_income
TGE,2024-06-30,2024Q2,0.03,yahoo_income
TGE,2024-03-31,2024Q1,0.03,yahoo_income
TGH,2025-06-30,2025Q2,0.56,yahoo_income
TGH,2025-03-31,2025Q1,0.13,yahoo_income
TGH,2024-09-30,2024Q3,-0.08,yahoo_income
TGH,2024-06-30,2024Q2,0.24,yahoo_income
TGH,2024-03-31,2024Q1,0.31,yahoo_income
TGPRO,2025-06-30,2025Q2,-0.004,yahoo_income
TGPRO,2025-03-31,2025Q1,-0.0063,yahoo_income
TGPRO,2024-09-30,2024Q3,-0.0031,yahoo_income
TGPRO,2024-06-30,2024Q2,-0.0095,yahoo_income
TGPRO,2024-03-31,2024Q1,-0.0105,yahoo_income
TH,2025-06-30,2025Q2,-0.0518,yahoo_income
TH,2025-03-31,2025Q1,0.0,yahoo_income
TH,2024-09-30,2024Q3,0.047,yahoo_income
TH,2024-06-30,2024Q2,0.0125,yahoo_income
TH,2024-03-31,2024Q1,0.0216,yahoo_income
THAI,2025-06-30,2025Q2,0.43,yahoo_income
THAI,2025-03-31,2025Q1,0.35,yahoo_income
THAI,2024-09-30,2024Q3,5.72,yahoo_income
THAI,2024-06-30,2024Q2,0.14,yahoo_income
THAI,2024-03-31,2024Q1,1.1,yahoo_income
THANA,2025-06-30,2025Q2,0.02,yahoo_income
THANA,2025-03-31,2025Q1,-0.05,yahoo_income
THANA,2024-09-30,2024Q3,0.01,yahoo_income
THANA,2024-06-30,2024Q2,0.08,yahoo_income
THANA,2024-03-31,2024Q1,0.03,yahoo_income
THANI,2025-06-30,2025Q2,0.04,yahoo_income
THANI,2025-03-31,2025Q1,0.04,yahoo_income
THANI,2024-09-30,2024Q3,0.01,yahoo_income
THANI,2024-06-30,2024Q2,0.04,yahoo_income
THANI,2024-03-31,2024Q1,0.06,yahoo_income
THCOM,2025-06-30,2025Q2,-0.19,yahoo_income
THCOM,2025-03-31,2025Q1,0.11,yahoo_income
THCOM,2024-09-30,2024Q3,-0.51,yahoo_income
THCOM,2024-06-30,2024Q2,0.06,yahoo_income
THCOM,2024-03-31,2024Q1,0.26,yahoo_income
THE,2025-06-30,2025Q2,0.01,yahoo_income
THE,2025-03-31,2025Q1,-0.02,yahoo_income
THE,2024-09-30,2024Q3,-0.03,yahoo_income
THE,2024-06-30,2024Q2,0.01,yahoo_income
THE,2024-03-31,2024Q1,-0.03,yahoo_income
THG,2025-06-30,2025Q2,-0.008829,yahoo_income
THG,2025-03-31,2025Q1,0.017659,yahoo_income
THG,2024-09-30,2024Q3,-0.370836,yahoo_income
THG,2024-06-30,2024Q2,0.044147,yahoo_income
THG,2024-03-31,2024Q1,0.008829,yahoo_income
THIP,2025-06-30,2025Q2,0.67,yahoo_income
THIP,2025-03-31,2025Q1,0.97,yahoo_income
THIP,2024-09-30,2024Q3,0.69,yahoo_income
THIP,2024-06-30,2024Q2,0.99,yahoo_income
THIP,2024-03-31,2024Q1,1.03,yahoo_income
THMUI,2025-06-30,2025Q2,1e-05,yahoo_income
THMUI,2025-03-31,2025Q1,-0.006,yahoo_income
THMUI,2024-09-30,2024Q3,-0.0042,yahoo_income
THMUI,2024-06-30,2024Q2,-0.02014,yahoo_income
THMUI,2024-03-31,2024Q1,-0.018,yahoo_income
THRE,2025-06-30,2025Q2,0.018,yahoo_income
THRE,2025-03-31,2025Q1,-0.009,yahoo_income
THRE,2024-09-30,2024Q3,0.003,yahoo_income
THRE,2024-06-30,2024Q2,0.024,yahoo_income
THRE,2024-03-31,2024Q1,0.016,yahoo_income
THREL,2025-06-30,2025Q2,0.02,yahoo_income
THREL,2025-03-31,2025Q1,-0.16,yahoo_income
THREL,2024-09-30,2024Q3,0.02,yahoo_income
THREL,2024-06-30,2024Q2,-0.1,yahoo_income
THREL,2024-03-31,2024Q1,-0.15,yahoo_income
TIDLOR,2025-06-30,2025Q2,0.45,yahoo_income
TIDLOR,2025-03-31,2025Q1,-0.004448,yahoo_income
TIDLOR,2024-06-30,2024Q2,0.000375,yahoo_income
TIF1,2025-06-30,2025Q2,0.147389,yahoo_income
TIF1,2024-12-31,2024Q4,0.166044,yahoo_income
TIF1,2024-09-30,2024Q3,0.1035,yahoo_income
TIF1,2024-06-30,2024Q2,0.112078,yahoo_income
TIGER,2025-06-30,2025Q2,-0.001,yahoo_income
TIGER,2025-03-31,2025Q1,-0.006,yahoo_income
TIGER,2024-09-30,2024Q3,0.017,yahoo_income
TIGER,2024-06-30,2024Q2,-0.02,yahoo_income
TIGER,2024-03-31,2024Q1,-0.002,yahoo_income
TIPCO,2025-06-30,2025Q2,0.179,yahoo_income
TIPCO,2025-03-31,2025Q1,0.23,yahoo_income
TIPCO,2024-09-30,2024Q3,-0.06,yahoo_income
TIPCO,2024-06-30,2024Q2,-0.071,yahoo_income
TIPCO,2024-03-31,2024Q1,-0.14,yahoo_income
TIPH,2025-06-30,2025Q2,0.44,yahoo_income
TIPH,2025-03-31,2025Q1,0.48,yahoo_income
TIPH,2024-09-30,2024Q3,0.35,yahoo_income
TIPH,2024-06-30,2024Q2,0.32,yahoo_income
TIPH,2024-03-31,2024Q1,0.87,yahoo_income
TISCO,2025-06-30,2025Q2,2.05,yahoo_income
TISCO,2025-03-31,2025Q1,2.05,yahoo_income
TISCO,2024-09-30,2024Q3,2.14,yahoo_income
TISCO,2024-06-30,2024Q2,2.19,yahoo_income
TISCO,2024-03-31,2024Q1,2.16,yahoo_income
TITLE,2025-06-30,2025Q2,0.01,yahoo_income
TITLE,2025-03-31,2025Q1,-0.04,yahoo_income
TITLE,2024-09-30,2024Q3,0.06,yahoo_income
TITLE,2024-06-30,2024Q2,0.01,yahoo_income
TITLE,2024-03-31,2024Q1,-0.05,yahoo_income
TK,2025-06-30,2025Q2,0.077,yahoo_income
TK,2025-03-31,2025Q1,0.105,yahoo_income
TK,2024-09-30,2024Q3,-0.011,yahoo_income
TK,2024-06-30,2024Q2,0.013,yahoo_income
TK,2024-03-31,2024Q1,-0.062,yahoo_income
TKC,2025-06-30,2025Q2,0.05,yahoo_income
TKC,2025-03-31,2025Q1,0.13,yahoo_income
TKC,2024-09-30,2024Q3,0.13,yahoo_income
TKC,2024-06-30,2024Q2,0.21,yahoo_income
TKC,2024-03-31,2024Q1,0.21,yahoo_income
TKN,2025-06-30,2025Q2,0.06,yahoo_income
TKN,2025-03-31,2025Q1,0.07,yahoo_income
TKN,2024-09-30,2024Q3,0.1,yahoo_income
TKN,2024-06-30,2024Q2,0.19,yahoo_income
TKN,2024-03-31,2024Q1,0.21,yahoo_income
TKS,2025-06-30,2025Q2,0.02,yahoo_income
TKS,2025-03-31,2025Q1,0.15,yahoo_income
TKS,2024-09-30,2024Q3,0.15,yahoo_income
TKS,2024-06-30,2024Q2,-0.29,yahoo_income
TKS,2024-03-31,2024Q1,0.17,yahoo_income
TKT,2025-06-30,2025Q2,-0.0018,yahoo_income
TKT,2025-03-31,2025Q1,0.015,yahoo_income
TKT,2024-09-30,2024Q3,0.0135,yahoo_income
TKT,2024-06-30,2024Q2,0.0001,yahoo_income
TKT,2024-03-31,2024Q1,-0.0188,yahoo_income
TL,2025-06-30,2025Q2,-0.0071,yahoo_income
TL,2025-03-31,2025Q1,-0.0196,yahoo_income
TL,2024-09-30,2024Q3,-0.0251,yahoo_income
TL,2024-06-30,2024Q2,-0.0044,yahoo_income
TL,2024-03-31,2024Q1,-0.0027,yahoo_income
TLHPF,2025-06-30,2025Q2,0.025325581395348837,yahoo_income_ni/shares
TLHPF,2025-03-31,2025Q1,0.25844767441860467,yahoo_income_ni/shares
TLHPF,2024-12-31,2024Q4,1.7704846531395346,yahoo_income_ni/shares
TLHPF,2024-09-30,2024Q3,-0.017313953488372093,yahoo_income_ni/shares
TLHPF,2024-06-30,2024Q2,-0.010406976744186046,yahoo_income_ni/shares
TLI,2025-06-30,2025Q2,0.32,yahoo_income
TLI,2025-03-31,2025Q1,0.23,yahoo_income
TLI,2024-09-30,2024Q3,0.22,yahoo_income
TLI,2024-06-30,2024Q2,0.25,yahoo_income
TLI,2024-03-31,2024Q1,0.44,yahoo_income
