symbol,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,recency_days,source
BYD,93.93333,94.0,110.0,81.0,15.0,2.35294,1970-01-01,20591.0,yfinance.info/recommendations
BZH,25.0,23.0,30.0,22.0,3.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
C,146.84091,147.0,170.0,125.0,22.0,1.6087,1970-01-01,20591.0,yfinance.info/recommendations
CAG,16.00588,15.0,23.0,14.0,17.0,3.22222,1970-01-01,20591.0,yfinance.info/recommendations
CAH,245.26666,245.0,275.0,215.0,15.0,1.41176,1970-01-01,20591.0,yfinance.info/recommendations
CAKE,66.76471,68.0,76.0,50.0,17.0,2.57143,1970-01-01,20591.0,yfinance.info/recommendations
CAL,15.0,15.0,16.0,14.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
CAPR,54.11111,54.0,63.0,38.0,9.0,1.22222,1970-01-01,20591.0,yfinance.info/recommendations
CARE,27.25,27.0,28.0,27.0,4.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
CARL,18.4,18.0,23.0,16.0,5.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
CARR,75.68609,75.0,90.0,55.0,23.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CASH,107.5,107.5,108.0,107.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
CAT,913.2938,912.5,1165.0,575.0,26.0,2.10714,1970-01-01,20591.0,yfinance.info/recommendations
CATO,,,,,,,,,yfinance.info/recommendations
CATY,57.4,56.0,70.0,47.0,5.0,2.8,1970-01-01,20591.0,yfinance.info/recommendations
CB,345.26086,340.0,385.0,291.0,23.0,2.36,1970-01-01,20591.0,yfinance.info/recommendations
CBAN,23.625,23.625,24.25,23.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
CBFV,39.33333,39.0,40.0,39.0,3.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CBIO,29.42857,30.0,35.0,22.0,7.0,1.11111,1970-01-01,20591.0,yfinance.info/recommendations
CBLL,26.85714,26.0,32.0,24.0,7.0,1.125,1970-01-01,20591.0,yfinance.info/recommendations
CBNK,35.25,35.0,37.0,34.0,4.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
CBRE,178.33333,180.5,200.0,137.0,12.0,1.53846,1970-01-01,20591.0,yfinance.info/recommendations
CBT,82.2,80.0,95.0,70.0,5.0,2.8,1970-01-01,20591.0,yfinance.info/recommendations
CC,25.77778,26.0,30.0,17.0,9.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CCAP,14.16667,14.25,16.0,12.0,6.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
CCI,98.82,95.0,125.0,85.0,20.0,2.09524,1970-01-01,20591.0,yfinance.info/recommendations
CCL,34.05714,34.0,45.0,28.7,21.0,1.6,1970-01-01,20591.0,yfinance.info/recommendations
CCNE,34.5,34.5,35.0,34.0,4.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CCO,2.43,2.43,2.43,2.43,2.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
CCRN,12.4375,13.25,13.25,10.0,4.0,2.88889,1970-01-01,20591.0,yfinance.info/recommendations
CDE,27.55,26.75,40.0,19.0,10.0,1.6,1970-01-01,20591.0,yfinance.info/recommendations
CDNS,379.5473,387.5,425.0,275.0,26.0,1.44,1970-01-01,20591.0,yfinance.info/recommendations
CDRE,46.8,45.0,62.0,40.0,5.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
CDW,147.3,144.5,195.0,123.0,10.0,1.90909,1970-01-01,20591.0,yfinance.info/recommendations
CDXS,6.58333,7.0,11.0,2.0,6.0,1.83333,1970-01-01,20591.0,yfinance.info/recommendations
CECO,93.6,90.0,103.0,85.0,5.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
CEG,365.8315,380.5,441.0,272.4,20.0,1.7619,1970-01-01,20591.0,yfinance.info/recommendations
CELC,167.18182,165.0,189.0,157.0,11.0,1.16667,1970-01-01,20591.0,yfinance.info/recommendations
CENT,48.0,48.0,54.0,42.0,2.0,1.8,1970-01-01,20591.0,yfinance.info/recommendations
CENTA,43.5,46.0,50.0,32.0,4.0,1.8,1970-01-01,20591.0,yfinance.info/recommendations
CETX,,,,,,,,,yfinance.info/recommendations
CETY,,,,,,,,,yfinance.info/recommendations
CF,122.84211,130.0,150.0,86.0,19.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
CFG,73.14706,74.0,80.0,63.0,17.0,1.44444,1970-01-01,20591.0,yfinance.info/recommendations
CFR,150.53333,155.0,165.0,130.0,15.0,2.8,1970-01-01,20591.0,yfinance.info/recommendations
CGNX,75.4,75.0,94.0,61.0,20.0,1.7619,1970-01-01,20591.0,yfinance.info/recommendations
CHCO,131.4,132.0,135.0,125.0,5.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
CHCT,18.5,18.5,20.0,17.0,4.0,2.25,1970-01-01,20591.0,yfinance.info/recommendations
CHD,102.15789,105.0,115.0,74.0,19.0,2.2381,1970-01-01,20591.0,yfinance.info/recommendations
CHDN,137.75,139.0,155.0,110.0,12.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
CHEF,86.0,86.0,93.0,80.0,8.0,1.375,1970-01-01,20591.0,yfinance.info/recommendations
CHGG,2.79167,2.5,4.0,2.0,6.0,3.5,1970-01-01,20591.0,yfinance.info/recommendations
CHMI,3.0,3.0,3.0,3.0,2.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
CHPT,6.33333,6.5,7.0,5.0,6.0,,1970-01-01,20591.0,yfinance.info/recommendations
CHRW,196.58333,206.0,230.0,90.0,24.0,1.91667,1970-01-01,20591.0,yfinance.info/recommendations
CHTR,245.3125,217.5,413.0,124.0,16.0,2.9,1970-01-01,20591.0,yfinance.info/recommendations
CHWY,40.9,41.0,50.0,28.0,20.0,1.72,1970-01-01,20591.0,yfinance.info/recommendations
CHYM,30.61111,30.0,40.0,21.0,18.0,1.55556,1970-01-01,20591.0,yfinance.info/recommendations
CI,340.5,339.0,378.0,290.0,24.0,1.41667,1970-01-01,20591.0,yfinance.info/recommendations
CIA,6.0,6.0,6.0,6.0,1.0,0.0,1970-01-01,20591.0,yfinance.info/recommendations
CIEN,424.06375,405.0,675.0,240.0,19.0,2.05,1970-01-01,20591.0,yfinance.info/recommendations
CIFR,30.4,28.0,53.0,23.0,15.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
CIM,14.83333,15.0,15.5,14.0,3.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
CINF,179.16667,180.5,191.0,161.0,6.0,2.125,1970-01-01,20591.0,yfinance.info/recommendations
CION,8.33333,9.0,9.5,6.5,3.0,3.66667,1970-01-01,20591.0,yfinance.info/recommendations
CISO,,,,,,,,,yfinance.info/recommendations
CJMB,,,,,,,,,yfinance.info/recommendations
CL,95.84211,99.0,105.0,80.0,19.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CLAR,3.65833,3.475,5.0,3.0,6.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CLH,325.0,325.0,350.0,304.0,13.0,1.71429,1970-01-01,20591.0,yfinance.info/recommendations
CLIR,20.0,20.0,20.0,20.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
CLNE,3.84167,4.0,6.0,2.3,6.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
CLRB,10.33333,10.0,11.0,10.0,3.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
CLS,441.33444,442.5,550.0,360.0,18.0,1.28571,1970-01-01,20591.0,yfinance.info/recommendations
CLSK,20.375,21.25,26.0,16.0,12.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
CLX,105.58824,97.0,163.0,83.0,17.0,3.10526,1970-01-01,20591.0,yfinance.info/recommendations
CLYM,20.16667,19.5,26.0,16.0,12.0,1.07692,1970-01-01,20591.0,yfinance.info/recommendations
CMCSA,32.7381,32.0,44.0,21.0,21.0,2.73077,1970-01-01,20591.0,yfinance.info/recommendations
CMDB,,,,,,,,,yfinance.info/recommendations
CME,306.6,316.0,353.0,230.0,15.0,2.6875,1970-01-01,20591.0,yfinance.info/recommendations
CMG,43.4,44.0,52.0,35.0,35.0,1.68421,1970-01-01,20591.0,yfinance.info/recommendations
CMI,721.43945,752.0,845.0,520.0,19.0,2.04545,1970-01-01,20591.0,yfinance.info/recommendations
CMPX,10.58333,7.5,30.0,4.0,12.0,1.26667,1970-01-01,20591.0,yfinance.info/recommendations
CMRC,5.05,5.75,7.5,3.0,5.0,2.71429,1970-01-01,20591.0,yfinance.info/recommendations
CMRE,21.0,21.0,21.0,21.0,2.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
CMS,81.35714,82.0,88.0,66.0,14.0,2.125,1970-01-01,20591.0,yfinance.info/recommendations
CMTG,2.5,2.5,2.5,2.5,2.0,3.6,1970-01-01,20591.0,yfinance.info/recommendations
CMTL,6.0,6.0,6.0,6.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
CNA,42.0,42.0,42.0,42.0,1.0,4.0,1970-01-01,20591.0,yfinance.info/recommendations
CNC,54.94118,55.0,70.0,40.0,17.0,2.55,1970-01-01,20591.0,yfinance.info/recommendations
CNET,,,,,,,,,yfinance.info/recommendations
CNK,34.0,36.0,37.0,23.0,11.0,1.90909,1970-01-01,20591.0,yfinance.info/recommendations
CNM,60.5,62.5,75.0,40.0,16.0,,1970-01-01,20591.0,yfinance.info/recommendations
CNNE,18.33333,17.0,22.0,16.0,3.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
CNP,46.1875,47.0,50.0,41.0,16.0,2.11765,1970-01-01,20591.0,yfinance.info/recommendations
CNQ,45.687363,45.141758,51.772717,40.693222,4.0,2.22727,1970-01-01,20591.0,yfinance.info/recommendations
CNR,110.25,110.0,116.0,105.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
CNS,66.0,70.0,76.0,52.0,3.0,2.66667,1970-01-01,20591.0,yfinance.info/recommendations
CNSP,10.0,10.0,10.0,10.0,1.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CNTX,6.0,5.5,9.0,4.0,8.0,1.3,1970-01-01,20591.0,yfinance.info/recommendations
CNVS,11.0,11.0,12.0,10.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
CNXC,41.25,39.0,55.0,32.0,4.0,,1970-01-01,20591.0,yfinance.info/recommendations
COCH,2.5,2.5,2.5,2.5,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
COF,255.19048,255.0,310.0,215.0,21.0,1.56522,1970-01-01,20591.0,yfinance.info/recommendations
COGT,54.25,55.0,72.0,35.0,12.0,1.46154,1970-01-01,20591.0,yfinance.info/recommendations
COHU,57.42857,60.0,65.0,50.0,7.0,,1970-01-01,20591.0,yfinance.info/recommendations
COIN,231.28821,225.0,400.0,107.0,28.0,2.0303,1970-01-01,20591.0,yfinance.info/recommendations
COLB,32.07692,32.0,36.0,29.0,13.0,2.53846,1970-01-01,20591.0,yfinance.info/recommendations
COLD,15.5,15.0,21.0,13.0,16.0,2.5625,1970-01-01,20591.0,yfinance.info/recommendations
COLL,54.33333,56.0,60.0,45.0,6.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
COO,91.06667,95.0,103.0,69.0,15.0,,1970-01-01,20591.0,yfinance.info/recommendations
COOK,42.21429,38.0,75.0,30.0,7.0,2.75,1970-01-01,20591.0,yfinance.info/recommendations
COP,141.11539,141.0,183.0,121.0,26.0,1.85185,1970-01-01,20591.0,yfinance.info/recommendations
COR,357.0,352.5,425.0,280.0,12.0,1.57143,1970-01-01,20591.0,yfinance.info/recommendations
CORT,79.0,75.0,110.0,50.0,5.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
COSM,4.5,4.5,4.5,4.5,1.0,0.0,1970-01-01,20591.0,yfinance.info/recommendations
COST,1072.9062,1100.0,1315.0,650.0,32.0,1.97222,1970-01-01,20591.0,yfinance.info/recommendations
COTY,3.18773,2.6,8.0,1.5,15.0,3.05556,1970-01-01,20591.0,yfinance.info/recommendations
CPAY,388.53845,390.0,415.0,340.0,13.0,1.83333,1970-01-01,20591.0,yfinance.info/recommendations
CPB,23.35294,21.0,56.0,17.0,17.0,3.15789,1970-01-01,20591.0,yfinance.info/recommendations
CPBI,,,,,,,,,yfinance.info/recommendations
CPNG,27.11765,28.0,36.0,15.0,17.0,1.88235,1970-01-01,20591.0,yfinance.info/recommendations
CPRT,42.44444,44.0,55.0,32.0,9.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
CPT,112.98864,113.5,134.0,95.0,22.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
CR,219.66667,225.0,235.0,185.0,9.0,,1970-01-01,20591.0,yfinance.info/recommendations
CRBU,12.0,10.0,32.0,4.0,7.0,1.14286,1970-01-01,20591.0,yfinance.info/recommendations
CRCT,3.61667,3.75,4.0,3.1,3.0,4.66667,1970-01-01,20591.0,yfinance.info/recommendations
CRD-A,13.0,13.0,13.0,13.0,1.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CRD-B,14.0,14.0,14.0,14.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
CRDF,7.6875,9.25,12.0,2.0,8.0,1.375,1970-01-01,20591.0,yfinance.info/recommendations
CREG,,,,,,,,,yfinance.info/recommendations
CRL,208.8,220.0,265.0,135.0,15.0,1.76471,1970-01-01,20591.0,yfinance.info/recommendations
CRM,268.04745,253.0,475.0,188.0,51.0,1.58537,1970-01-01,20591.0,yfinance.info/recommendations
CRNC,10.75,11.0,12.0,9.0,4.0,2.6,1970-01-01,20591.0,yfinance.info/recommendations
CROX,112.66667,112.5,135.0,86.0,12.0,2.53333,1970-01-01,20591.0,yfinance.info/recommendations
CRS,457.22223,459.0,500.0,400.0,9.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
CRVO,22.14286,21.0,31.0,11.0,7.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
CRWD,497.54745,500.0,706.0,368.0,51.0,1.65385,1970-01-01,20591.0,yfinance.info/recommendations
CRWS,,,,,,,,,yfinance.info/recommendations
CRWV,141.32259,150.0,295.0,36.0,31.0,1.85294,1970-01-01,20591.0,yfinance.info/recommendations
CSCO,119.78174,122.0,150.0,84.98,23.0,1.85185,1970-01-01,20591.0,yfinance.info/recommendations
CSGP,49.31579,50.0,70.0,33.0,19.0,1.84211,1970-01-01,20591.0,yfinance.info/recommendations
CSL,410.14285,425.0,450.0,360.0,7.0,2.11111,1970-01-01,20591.0,yfinance.info/recommendations
CSTL,45.875,46.0,52.0,40.0,8.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
CSV,60.0,60.0,65.0,56.0,5.0,1.4,1970-01-01,20591.0,yfinance.info/recommendations
CSX,45.70455,47.0,52.0,30.0,22.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CTAS,212.41176,213.0,255.0,160.0,17.0,2.42857,1970-01-01,20591.0,yfinance.info/recommendations
CTBI,72.5,72.5,73.0,72.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
CTEV,43.6,38.0,90.0,22.0,5.0,1.8,1970-01-01,20591.0,yfinance.info/recommendations
CTKB,5.6875,5.25,7.5,4.75,4.0,2.25,1970-01-01,20591.0,yfinance.info/recommendations
CTO,23.0,23.0,24.0,22.0,6.0,,1970-01-01,20591.0,yfinance.info/recommendations
CTOS,11.16667,11.0,12.0,10.0,6.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
CTRA,37.65,38.5,46.0,28.0,20.0,1.80952,1970-01-01,20591.0,yfinance.info/recommendations
CTRE,43.83333,43.5,48.0,40.0,12.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
CTRN,67.5,67.5,68.0,67.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
CTS,58.0,58.0,58.0,58.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
CTSH,72.52192,73.0,93.0,51.0,26.0,2.17241,1970-01-01,20591.0,yfinance.info/recommendations
CTVA,89.38095,90.0,100.0,77.0,21.0,1.77273,1970-01-01,20591.0,yfinance.info/recommendations
CTXR,6.0,6.0,6.0,6.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
CUBI,90.18182,88.0,104.0,73.0,11.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CURI,5.33333,5.0,6.0,5.0,3.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
CURV,1.58,1.66,2.25,0.75,4.0,,1970-01-01,20591.0,yfinance.info/recommendations
CVBF,24.0,23.0,27.0,23.0,5.0,2.66667,1970-01-01,20591.0,yfinance.info/recommendations
CVGI,7.16667,7.0,7.5,7.0,3.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
CVLG,35.0,35.0,35.0,35.0,1.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CVLT,133.2,130.0,175.0,100.0,15.0,1.76471,1970-01-01,20591.0,yfinance.info/recommendations
CVNA,92.92381,93.0,120.0,67.0,21.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
CVS,101.57692,101.5,140.0,79.0,26.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
CVX,214.69565,220.0,236.0,170.0,23.0,1.84,1970-01-01,20591.0,yfinance.info/recommendations
CWAN,24.47143,24.55,24.55,24.0,7.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
CWD,,,,,,,,,yfinance.info/recommendations
CWEN-A,41.75,41.5,44.0,39.0,8.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
CXAI,1.0,1.0,1.0,1.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
CXM,8.46875,7.0,12.0,6.0,8.0,,1970-01-01,20591.0,yfinance.info/recommendations
CXT,66.83333,66.0,85.0,50.0,6.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
CXW,29.8,30.0,32.0,28.0,5.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
CYH,3.31429,3.0,5.0,2.0,7.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
CYN,5.0,5.0,5.0,5.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
CYRX,14.55556,15.0,17.0,11.0,9.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
CZNC,24.0,24.0,24.0,24.0,1.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
CZR,33.27778,34.5,41.0,24.0,18.0,1.77778,1970-01-01,20591.0,yfinance.info/recommendations
D,66.47059,67.0,70.0,59.0,17.0,2.80952,1970-01-01,20591.0,yfinance.info/recommendations
DAC,157.0,157.0,174.0,140.0,2.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
DAIO,5.0,5.0,5.0,5.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
DAL,80.092,80.0,95.0,48.0,25.0,1.30769,1970-01-01,20591.0,yfinance.info/recommendations
DAN,41.71429,42.0,45.0,36.0,7.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
DAR,76.41667,75.5,85.0,70.0,12.0,1.16667,1970-01-01,20591.0,yfinance.info/recommendations
DASH,245.9857,250.0,350.0,172.0,42.0,1.61364,1970-01-01,20591.0,yfinance.info/recommendations
DAVE,339.875,343.5,365.0,290.0,8.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
DB,43.098,43.098,45.0,41.196,2.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
DBD,98.33333,100.0,100.0,95.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
DBGI,,,,,,,,,yfinance.info/recommendations
DBI,6.5,6.5,7.0,6.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
DD,57.06667,57.0,64.0,52.0,15.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
DDOG,223.01941,225.0,320.0,128.85,47.0,1.40816,1970-01-01,20591.0,yfinance.info/recommendations
DDS,537.0,496.0,650.0,465.0,3.0,4.0,1970-01-01,20591.0,yfinance.info/recommendations
DE,665.09955,660.0,793.0,500.0,23.0,2.125,1970-01-01,20591.0,yfinance.info/recommendations
DECK,126.95238,129.0,184.0,90.0,21.0,2.44,1970-01-01,20591.0,yfinance.info/recommendations
DEI,12.45,12.5,15.0,11.0,10.0,2.91667,1970-01-01,20591.0,yfinance.info/recommendations
DELL,200.30435,182.0,300.0,110.0,23.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
DFIN,63.0,62.0,70.0,57.0,3.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
DG,146.25,144.5,175.0,111.0,28.0,2.26667,1970-01-01,20591.0,yfinance.info/recommendations
DGX,223.25,225.0,245.0,184.0,16.0,2.11111,1970-01-01,20591.0,yfinance.info/recommendations
DHI,165.2857,172.0,206.0,123.0,14.0,2.6,1970-01-01,20591.0,yfinance.info/recommendations
DHIL,,,,,,,,,yfinance.info/recommendations
DHR,247.8261,245.0,310.0,200.0,23.0,1.32,1970-01-01,20591.0,yfinance.info/recommendations
DIN,29.75,29.0,33.0,28.0,4.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
DINO,73.28571,72.5,85.0,54.0,14.0,2.26667,1970-01-01,20591.0,yfinance.info/recommendations
DIOD,129.5,129.5,139.0,120.0,2.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
DIS,130.66553,132.0,164.0,77.0,29.0,1.46667,1970-01-01,20591.0,yfinance.info/recommendations
DKNG,34.80294,32.0,74.0,20.0,34.0,1.58824,1970-01-01,20591.0,yfinance.info/recommendations
DLB,78.33333,85.0,90.0,60.0,3.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
DLPN,5.0,5.0,5.0,5.0,1.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
DLR,217.89655,220.0,250.0,180.0,29.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
DLTR,124.6087,126.0,165.0,80.0,23.0,2.7037,1970-01-01,20591.0,yfinance.info/recommendations
DNOW,16.0,16.0,16.0,16.0,2.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
DNUT,4.35,4.25,6.0,3.0,6.0,2.85714,1970-01-01,20591.0,yfinance.info/recommendations
DOC,20.44444,20.0,29.0,17.0,18.0,2.3,1970-01-01,20591.0,yfinance.info/recommendations
DOCN,177.0,178.0,200.0,135.0,12.0,1.78571,1970-01-01,20591.0,yfinance.info/recommendations
DORM,152.25,151.0,170.0,140.0,8.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
DOV,248.53049,252.0,279.0,168.0,21.0,1.85714,1970-01-01,20591.0,yfinance.info/recommendations
DOW,43.0625,42.5,51.0,35.0,16.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
DPZ,406.87097,400.0,544.0,290.0,31.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
DRCT,32.0,32.0,32.0,32.0,1.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
DRI,225.48148,230.0,272.0,156.0,27.0,1.83871,1970-01-01,20591.0,yfinance.info/recommendations
DRIO,18.5,18.0,28.0,10.0,4.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
DRMA,4.0,4.0,4.0,4.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
DRUG,160.92192,145.91888,192.47241,144.3745,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
DRVN,18.305,19.0,22.0,11.0,10.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
DSGR,35.5,35.5,36.0,35.0,2.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
DT,43.80242,45.0,52.0,36.0,33.0,1.75676,1970-01-01,20591.0,yfinance.info/recommendations
DTE,159.89285,160.5,168.0,149.0,14.0,1.82353,1970-01-01,20591.0,yfinance.info/recommendations
DTI,4.5,4.5,6.0,3.0,2.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
DUK,139.5,139.5,146.0,131.0,18.0,2.21739,1970-01-01,20591.0,yfinance.info/recommendations
DUOL,104.54824,100.0,145.0,81.0,17.0,2.82609,1970-01-01,20591.0,yfinance.info/recommendations
DUOT,17.0,17.0,17.0,17.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
DVA,193.7143,201.0,235.0,145.0,7.0,2.75,1970-01-01,20591.0,yfinance.info/recommendations
DVN,60.0,60.0,72.0,44.0,25.0,1.48,1970-01-01,20591.0,yfinance.info/recommendations
DX,15.1,15.0,16.0,14.5,5.0,,1970-01-01,20591.0,yfinance.info/recommendations
DXC,12.0,12.0,16.0,9.0,7.0,3.125,1970-01-01,20591.0,yfinance.info/recommendations
DXCM,82.44,80.0,112.0,64.0,25.0,1.39286,1970-01-01,20591.0,yfinance.info/recommendations
DXPE,158.5,158.5,160.0,157.0,2.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
DY,473.81818,475.0,575.0,415.0,11.0,1.09091,1970-01-01,20591.0,yfinance.info/recommendations
E,56.22,58.0,64.3,49.0,5.0,2.8,1970-01-01,20591.0,yfinance.info/recommendations
EA,202.8,210.0,210.0,160.0,15.0,2.78947,1970-01-01,20591.0,yfinance.info/recommendations
EAF,9.25,9.0,11.0,8.0,4.0,3.25,1970-01-01,20591.0,yfinance.info/recommendations
EBAY,107.94444,110.0,130.0,65.0,27.0,2.64516,1970-01-01,20591.0,yfinance.info/recommendations
EBC,23.3125,23.0,26.0,22.0,8.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
EBF,24.0,24.0,24.0,24.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
EBMT,23.66667,24.0,24.0,23.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
ECG,168.6,172.0,180.0,157.0,5.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
ECL,317.4762,325.0,352.0,270.0,21.0,1.81481,1970-01-01,20591.0,yfinance.info/recommendations
ECO,75.0,75.0,75.0,75.0,1.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
ECOR,19.57,19.85,26.0,12.0,5.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
ED,111.1875,110.5,130.0,97.0,16.0,3.16667,1970-01-01,20591.0,yfinance.info/recommendations
EEFT,88.57143,90.0,102.0,75.0,7.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
EFSC,65.8,66.0,67.0,64.0,5.0,,1970-01-01,20591.0,yfinance.info/recommendations
EFX,227.5238,225.0,270.0,195.0,21.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
EG,387.13333,380.0,470.0,340.0,15.0,2.4375,1970-01-01,20591.0,yfinance.info/recommendations
EGP,213.63158,215.0,240.0,180.0,19.0,1.78947,1970-01-01,20591.0,yfinance.info/recommendations
EHC,140.63635,140.0,150.0,130.0,11.0,1.08333,1970-01-01,20591.0,yfinance.info/recommendations
EIG,46.5,46.5,49.0,44.0,2.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
EIX,75.60714,77.5,86.0,62.0,14.0,2.64706,1970-01-01,20591.0,yfinance.info/recommendations
EKSO,,,,,,,1970-01-01,20591.0,yfinance.info/recommendations
EL,94.65217,90.0,125.0,70.0,23.0,2.4,1970-01-01,20591.0,yfinance.info/recommendations
ELAN,29.78571,30.0,32.0,23.0,14.0,1.41176,1970-01-01,20591.0,yfinance.info/recommendations
ELDN,8.2,8.0,12.0,5.0,5.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
ELF,91.4,87.0,135.0,65.0,15.0,1.76471,1970-01-01,20591.0,yfinance.info/recommendations
ELTX,17.5,17.5,18.0,17.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
ELUT,5.0,5.0,5.0,5.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
